lp_time,num_ctr,pass
0.000080,218,16
0.000132,218,16
0.000127,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000076,218,16
0.000076,218,16
0.000077,218,16
0.000080,218,16
0.000077,218,16
0.000129,218,16
0.000136,218,16
0.000558,218,16
0.000089,218,16
0.000181,218,16
0.000191,218,16
0.000205,218,16
0.000254,218,16
0.000196,218,16
0.000124,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000095,218,16
0.000135,218,16
0.000082,218,16
0.000087,218,16
0.000086,218,16
0.000164,218,16
0.000202,218,16
0.000088,218,16
0.000080,218,16
0.000084,218,16
0.000079,218,16
0.000599,218,16
0.000187,218,16
0.000204,218,16
0.000230,218,16
0.000217,218,16
0.000259,218,16
0.000085,218,16
0.000171,218,16
0.000095,218,16
0.000144,218,16
0.000088,218,16
0.000083,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000079,218,16
0.000101,218,16
0.000078,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000135,218,16
0.000080,218,16
0.000129,218,16
0.000081,218,16
0.000132,218,16
0.000136,218,16
0.000655,218,16
0.000191,218,16
0.000194,218,16
0.000220,218,16
0.000211,218,16
0.000234,218,16
0.000125,218,16
0.000082,218,16
0.000177,218,16
0.000132,218,16
0.000127,218,16
0.000081,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000076,218,16
0.000077,218,16
0.000077,218,16
0.000076,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000129,218,16
0.000129,218,16
0.000709,218,16
0.000167,218,16
0.000091,218,16
0.000162,218,16
0.000240,218,16
0.000283,218,16
0.000087,218,16
0.000165,218,16
0.000083,218,16
0.000082,218,16
0.000130,218,16
0.000081,218,16
0.000081,218,16
0.000084,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000076,218,16
0.000082,218,16
0.000077,218,16
0.000078,218,16
0.000175,218,16
0.000122,218,16
0.000093,218,16
0.000082,218,16
0.000081,218,16
0.000079,218,16
0.000078,218,16
0.000630,218,16
0.000152,218,16
0.000147,218,16
0.000185,218,16
0.000212,218,16
0.000201,218,16
0.000224,218,16
0.000192,218,16
0.000180,218,16
0.000082,218,16
0.000080,218,16
0.000140,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000104,218,16
0.000079,218,16
0.000096,218,16
0.000085,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000086,218,16
0.000129,218,16
0.000081,218,16
0.000078,218,16
0.000173,218,16
0.000123,218,16
0.000080,218,16
0.000420,218,16
0.000191,218,16
0.000128,218,16
0.000188,218,16
0.000186,218,16
0.000295,218,16
0.000191,218,16
0.000083,218,16
0.000132,218,16
0.000177,218,16
0.000126,218,16
0.000154,218,16
0.000086,218,16
0.000083,218,16
0.000081,218,16
0.000083,218,16
0.000080,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000097,218,16
0.000080,218,16
0.000085,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000175,218,16
0.000124,218,16
0.000079,218,16
0.000078,218,16
0.000643,218,16
0.000179,218,16
0.000191,218,16
0.000212,218,16
0.000218,218,16
0.000248,218,16
0.000189,218,16
0.000214,218,16
0.000181,218,16
0.000128,218,16
0.000083,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000080,218,16
0.000080,218,16
0.000178,218,16
0.000127,218,16
0.000150,218,16
0.000083,218,16
0.000081,218,16
0.000080,218,16
0.000101,218,16
0.000085,218,16
0.000083,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000716,218,16
0.000181,218,16
0.000189,218,16
0.000197,218,16
0.000220,218,16
0.000227,218,16
0.000173,218,16
0.000174,218,16
0.000081,218,16
0.000081,218,16
0.000169,218,16
0.000119,218,16
0.000080,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000122,218,16
0.000098,218,16
0.000088,218,16
0.000080,218,16
0.000079,218,16
0.000134,218,16
0.000135,218,16
0.000162,218,16
0.000100,218,16
0.000121,218,16
0.000087,218,16
0.000146,218,16
0.000087,218,16
0.000094,218,16
0.000696,218,16
0.000188,218,16
0.000193,218,16
0.000209,218,16
0.000210,218,16
0.000227,218,16
0.000084,218,16
0.000081,218,16
0.000171,218,16
0.000123,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000092,218,16
0.000078,218,16
0.000109,218,16
0.000084,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000131,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000127,218,16
0.000080,218,16
0.000078,218,16
0.000078,218,16
0.000123,218,16
0.000079,218,16
0.000782,218,16
0.000178,218,16
0.000172,218,16
0.000181,218,16
0.000226,218,16
0.000259,218,16
0.000084,218,16
0.000171,218,16
0.000373,218,16
0.000232,218,16
0.000138,218,16
0.000099,218,16
0.000097,218,16
0.000085,218,16
0.000086,218,16
0.000085,218,16
0.000085,218,16
0.000085,218,16
0.000084,218,16
0.000082,218,16
0.000079,218,16
0.000124,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000076,218,16
0.000077,218,16
0.000077,218,16
0.000645,218,16
0.000089,218,16
0.000146,218,16
0.000135,218,16
0.000137,218,16
0.000188,218,16
0.000181,218,16
0.000155,218,16
0.000190,218,16
0.000200,218,16
0.000241,218,16
0.000175,218,16
0.000189,218,16
0.000174,218,16
0.000082,218,16
0.000171,218,16
0.000122,218,16
0.000080,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000077,218,16
0.000080,218,16
0.000079,218,16
0.000078,218,16
0.000077,218,16
0.000419,218,16
0.000149,218,16
0.000192,218,16
0.000198,218,16
0.000232,218,16
0.000250,218,16
0.000085,218,16
0.000127,218,16
0.000081,218,16
0.000082,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000095,218,16
0.000085,218,16
0.000082,218,16
0.000080,218,16
0.000081,218,16
0.000079,218,16
0.000081,218,16
0.000079,218,16
0.000129,218,16
0.000082,218,16
0.001763,218,16
0.000243,218,16
0.000252,218,16
0.000293,218,16
0.000242,218,16
0.000258,218,16
0.000145,218,16
0.000092,218,16
0.000208,218,16
0.000134,218,16
0.000084,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000076,218,16
0.000078,218,16
0.000077,218,16
0.000681,218,16
0.000263,218,16
0.000146,218,16
0.000178,218,16
0.000182,218,16
0.000353,218,16
0.000182,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000149,218,16
0.000081,218,16
0.000079,218,16
0.000135,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000124,218,16
0.000079,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000077,218,16
0.000077,218,16
0.000077,218,16
0.000678,218,16
0.000133,218,16
0.000143,218,16
0.000152,218,16
0.000162,218,16
0.000258,218,16
0.000204,218,16
0.000179,218,16
0.000083,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000080,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000077,218,16
0.000078,218,16
0.000095,218,16
0.000084,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000666,218,16
0.000149,218,16
0.000085,218,16
0.000195,218,16
0.000206,218,16
0.000300,218,16
0.000218,218,16
0.000131,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000143,218,16
0.000112,218,16
0.000097,218,16
0.000105,218,16
0.000101,218,16
0.000088,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000083,218,16
0.000185,218,16
0.000086,218,16
0.000081,218,16
0.000080,218,16
0.000757,218,16
0.000197,218,16
0.000085,218,16
0.000200,218,16
0.000243,218,16
0.000257,218,16
0.000201,218,16
0.000136,218,16
0.000165,218,16
0.000098,218,16
0.000195,218,16
0.000143,218,16
0.000089,218,16
0.000082,218,16
0.000080,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000079,218,16
0.000077,218,16
0.000130,218,16
0.000080,218,16
0.000079,218,16
0.000078,218,16
0.000078,218,16
0.000078,218,16
0.000130,218,16
0.000086,218,16
0.000079,218,16
0.000707,218,16
0.000148,218,16
0.000206,218,16
0.000190,218,16
0.000219,218,16
0.000240,218,16
0.000191,218,16
0.000187,218,16
0.000131,218,16
0.000083,218,16
0.000082,218,16
0.000082,218,16
0.000080,218,16
0.000081,218,16
0.000128,218,16
0.000081,218,16
0.000176,218,16
0.000180,218,16
0.000083,218,16
0.000086,218,16
0.000084,218,16
0.000082,218,16
0.000187,218,16
0.000128,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000176,218,16
0.000125,218,16
0.000081,218,16
0.000681,218,16
0.000093,218,16
0.000142,218,16
0.000085,218,16
0.000190,218,16
0.000254,218,16
0.000229,218,16
0.000084,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000143,218,16
0.000153,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000080,218,16
0.000080,218,16
0.000129,218,16
0.000095,218,16
0.000085,218,16
0.000109,218,16
0.000095,218,16
0.000086,218,16
0.000084,218,16
0.000083,218,16
0.000082,218,16
0.000082,218,16
0.000081,218,16
0.000696,218,16
0.000206,218,16
0.000208,218,16
0.000166,218,16
0.000206,218,16
0.000192,218,16
0.000132,218,16
0.000085,218,16
0.000083,218,16
0.000129,218,16
0.000082,218,16
0.000080,218,16
0.000081,218,16
0.000080,218,16
0.000079,218,16
0.000118,218,16
0.000081,218,16
0.000132,218,16
0.000082,218,16
0.000134,218,16
0.000082,218,16
0.000080,218,16
0.000083,218,16
0.000130,218,16
0.000082,218,16
0.000134,218,16
0.000083,218,16
0.000081,218,16
0.000080,218,16
0.000080,218,16
0.000765,218,16
0.000173,218,16
0.000320,218,16
0.000210,218,16
0.000192,218,16
0.000310,218,16
0.000238,218,16
0.000191,218,16
0.000222,218,16
0.000165,218,16
0.000133,218,16
0.000183,218,16
0.000130,218,16
0.000157,218,16
0.000188,218,16
0.000130,218,16
0.000085,218,16
0.000090,218,16
0.000083,218,16
0.000084,218,16
0.000082,218,16
0.000082,218,16
0.000082,218,16
0.000081,218,16
0.000082,218,16
0.000083,218,16
0.000082,218,16
0.000136,218,16
0.000084,218,16
0.000082,218,16
0.000655,218,16
0.000237,218,16
0.000235,218,16
0.000180,218,16
0.000162,218,16
0.000166,218,16
0.000200,218,16
0.000177,218,16
0.000205,218,16
0.000185,218,16
0.000086,218,16
0.000084,218,16
0.000082,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000080,218,16
0.000081,218,16
0.000081,218,16
0.000080,218,16
0.000081,218,16
0.000080,218,16
0.000080,218,16
0.000081,218,16
0.000081,218,16
0.000093,218,16
0.000084,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000490,218,16
0.000092,218,16
0.000084,218,16
0.000083,218,16
0.000187,218,16
0.000233,218,16
0.000218,218,16
0.000183,218,16
0.000182,218,16
0.000179,218,16
0.000189,218,16
0.000083,218,16
0.000177,218,16
0.000128,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000080,218,16
0.000097,218,16
0.000087,218,16
0.000085,218,16
0.000083,218,16
0.000082,218,16
0.000098,218,16
0.000081,218,16
0.000081,218,16
0.000082,218,16
0.000081,218,16
0.000082,218,16
0.000081,218,16
0.000553,218,16
0.000093,218,16
0.000201,218,16
0.000245,218,16
0.000160,218,16
0.000178,218,16
0.000141,218,16
0.000314,218,16
0.000225,218,16
0.000296,218,16
0.000171,218,16
0.000212,218,16
0.000200,218,16
0.000196,218,16
0.000198,218,16
0.000198,218,16
0.000191,218,16
0.000182,218,16
0.000127,218,16
0.000083,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000080,218,16
0.000080,218,16
0.000080,218,16
0.000080,218,16
0.000080,218,16
0.000081,218,16
0.000670,218,16
0.000297,218,16
0.000200,218,16
0.000189,218,16
0.000192,218,16
0.000087,218,16
0.000152,218,16
0.000141,218,16
0.000182,218,16
0.000187,218,16
0.000086,218,16
0.000183,218,16
0.000188,218,16
0.000085,218,16
0.000186,218,16
0.000186,218,16
0.000084,218,16
0.000177,218,16
0.000180,218,16
0.000084,218,16
0.000178,218,16
0.000185,218,16
0.000137,218,16
0.000083,218,16
0.000178,218,16
0.000179,218,16
0.000178,218,16
0.000184,218,16
0.000184,218,16
0.000183,218,16
0.000496,218,16
0.000145,218,16
0.000087,218,16
0.000085,218,16
0.000179,218,16
0.000182,218,16
0.000182,218,16
0.000194,218,16
0.000180,218,16
0.000130,218,16
0.000140,218,16
0.000183,218,16
0.000183,218,16
0.000085,218,16
0.000188,218,16
0.000179,218,16
0.000131,218,16
0.000151,218,16
0.000084,218,16
0.000082,218,16
0.000174,218,16
0.000173,218,16
0.000490,218,16
0.000217,218,16
0.000225,218,16
0.000213,218,16
0.000200,218,16
0.000163,218,16
0.000198,218,16
0.000202,218,16
0.000451,218,16
0.000091,218,16
0.000193,218,16
0.000195,218,16
0.000087,218,16
0.000197,218,16
0.000133,218,16
0.000199,218,16
0.000192,218,16
0.000087,218,16
0.000138,218,16
0.000188,218,16
0.000195,218,16
0.000179,218,16
0.000127,218,16
0.000178,218,16
0.000182,218,16
0.000176,218,16
0.000178,218,16
0.000174,218,16
0.000126,218,16
0.000174,218,16
0.000178,218,16
0.000136,218,16
0.000176,218,16
0.000176,218,16
0.000175,218,16
0.000178,218,16
0.000178,218,16
0.000184,218,16
0.000688,218,16
0.000143,218,16
0.000188,218,16
0.000134,218,16
0.000189,218,16
0.000192,218,16
0.000226,218,16
0.000198,218,16
0.000088,218,16
0.000137,218,16
0.000187,218,16
0.000133,218,16
0.000084,218,16
0.000084,218,16
0.000181,218,16
0.000184,218,16
0.000151,218,16
0.000199,218,16
0.000152,218,16
0.000093,218,16
0.000260,218,16
0.000203,218,16
0.000093,218,16
0.000088,218,16
0.000187,218,16
0.000189,218,16
0.000186,218,16
0.000186,218,16
0.000086,218,16
0.000143,218,16
0.000620,218,16
0.000259,218,16
0.000195,218,16
0.000139,218,16
0.000087,218,16
0.000085,218,16
0.000084,218,16
0.000232,218,16
0.000130,218,16
0.000084,218,16
0.000083,218,16
0.000081,218,16
0.000081,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000081,218,16
0.000083,218,16
0.000082,218,16
0.000081,218,16
0.000080,218,16
0.000081,218,16
0.000081,218,16
0.000183,218,16
0.000130,218,16
0.000862,218,16
0.000506,218,16
0.000220,218,16
0.000159,218,16
0.000157,218,16
0.000091,218,16
0.000152,218,16
0.000181,218,16
0.000314,218,16
0.000218,218,16
0.000193,218,16
0.000136,218,16
0.000086,218,16
0.000188,218,16
0.000136,218,16
0.000141,218,16
0.000086,218,16
0.000084,218,16
0.000145,218,16
0.000084,218,16
0.000083,218,16
0.000081,218,16
0.000082,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000082,218,16
0.000082,218,16
0.000080,218,16
0.000081,218,16
0.001937,218,16
0.000256,218,16
0.000986,218,16
0.000436,218,16
0.000294,218,16
0.000411,218,16
0.000318,218,16
0.000403,218,16
0.000570,218,16
0.000182,218,16
0.000154,218,16
0.000196,218,16
0.000176,218,16
0.000201,218,16
0.000143,218,16
0.000149,218,16
0.000143,218,16
0.000084,218,16
0.000082,218,16
0.000081,218,16
0.000082,218,16
0.000081,218,16
0.000081,218,16
0.000080,218,16
0.000080,218,16
0.000143,218,16
0.000083,218,16
0.000081,218,16
0.000080,218,16
0.000081,218,16
0.000743,218,17
0.000711,218,17
0.000675,218,17
0.000218,218,17
0.000536,218,17
0.000532,218,17
0.000361,218,17
0.000318,218,17
0.000400,218,17
0.000250,218,17
0.000232,218,17
0.000229,218,17
0.000166,218,17
0.000225,218,17
0.000222,218,17
0.000213,218,17
0.000143,218,17
0.000196,218,17
0.000239,218,17
0.000416,218,17
0.000210,218,17
0.000191,218,17
0.000481,218,17
0.000343,218,17
0.000279,218,17
0.000434,218,17
0.000227,218,17
0.000438,218,17
0.000214,218,17
0.000442,218,17
0.000242,218,17
0.000216,218,17
0.000202,218,17
0.000235,218,17
0.000205,218,17
0.000286,218,17
0.000198,218,17
0.000216,218,17
0.000194,218,17
0.000200,218,17
0.000198,218,17
0.000195,218,17
0.000200,218,17
0.000467,218,17
0.000227,218,17
0.000277,218,17
0.000232,218,17
0.000476,218,17
0.000256,218,17
0.000495,218,17
0.000273,218,17
0.000165,201,17
0.000340,201,17
0.000117,201,17
0.000106,201,17
0.000105,201,17
0.000146,201,17
0.000186,201,17
0.000167,201,17
0.000104,201,17
0.000073,201,17
0.000071,201,17
0.000071,201,17
0.000105,201,17
0.000072,201,17
0.000104,201,17
0.000073,201,17
0.000102,201,17
0.000072,201,17
0.000070,201,17
0.000070,201,17
0.000069,201,17
0.000069,201,17
0.000103,201,17
0.000071,201,17
0.000138,201,17
0.000074,201,17
0.000105,201,17
0.000073,201,17
0.000071,201,17
0.000070,201,17
0.000100,201,17
0.000711,219,17
0.000162,219,17
0.000158,219,17
0.000203,219,17
0.000209,219,17
0.000196,219,17
0.000185,219,17
0.000189,219,17
0.000172,219,17
0.000204,219,17
0.000192,219,17
0.000299,219,17
0.000583,219,17
0.000267,219,17
0.000172,219,17
0.000176,219,17
0.000091,219,17
0.000147,219,17
0.000089,219,17
0.000086,219,17
0.000085,219,17
0.000083,219,17
0.000135,219,17
0.000080,219,17
0.000126,219,17
0.000081,219,17
0.000122,219,17
0.000125,219,17
0.000079,219,17
0.000078,219,17
0.000433,219,17
0.000089,219,17
0.000141,219,17
0.000177,219,17
0.000270,219,17
0.000287,219,17
0.000195,219,17
0.000140,219,17
0.000139,219,17
0.000085,219,17
0.000082,219,17
0.000082,219,17
0.000082,219,17
0.000134,219,17
0.000082,219,17
0.000138,219,17
0.000083,219,17
0.000082,219,17
0.000080,219,17
0.000081,219,17
0.000081,219,17
0.000098,219,17
0.000086,219,17
0.000081,219,17
0.000081,219,17
0.000080,219,17
0.000138,219,17
0.000081,219,17
0.000080,219,17
0.000129,219,17
0.000657,219,17
0.000183,219,17
0.000086,219,17
0.000083,219,17
0.000178,219,17
0.000178,219,17
0.000164,219,17
0.000192,219,17
0.000201,219,17
0.000258,219,17
0.000186,219,17
0.000082,219,17
0.000080,219,17
0.000079,219,17
0.000078,219,17
0.000079,219,17
0.000078,219,17
0.000079,219,17
0.000077,219,17
0.000078,219,17
0.000077,219,17
0.000133,219,17
0.000082,219,17
0.000128,219,17
0.000079,219,17
0.000079,219,17
0.000078,219,17
0.000092,219,17
0.000084,219,17
0.000081,219,17
0.000409,219,17
0.000188,219,17
0.000205,219,17
0.000227,219,17
0.000218,219,17
0.000223,219,17
0.000187,219,17
0.000083,219,17
0.000081,219,17
0.000080,219,17
0.000080,219,17
0.000079,219,17
0.000132,219,17
0.000081,219,17
0.000135,219,17
0.000081,219,17
0.000079,219,17
0.000080,219,17
0.000078,219,17
0.000077,219,17
0.000398,219,17
0.000139,219,17
0.000089,219,17
0.000135,219,17
0.000134,219,17
0.000097,219,17
0.000084,219,17
0.000084,219,17
0.000083,219,17
0.000083,219,17
0.000653,219,17
0.000191,219,17
0.000204,219,17
0.000195,219,17
0.000213,219,17
0.000256,219,17
0.000198,219,17
0.000164,219,17
0.000142,219,17
0.000107,219,17
0.000256,219,17
0.000144,219,17
0.000140,219,17
0.000170,219,17
0.000144,219,17
0.000089,219,17
0.000088,219,17
0.000088,219,17
0.000087,219,17
0.000086,219,17
0.000083,219,17
0.000081,219,17
0.000079,219,17
0.000079,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000601,219,17
0.000089,219,17
0.000199,219,17
0.000197,219,17
0.000229,219,17
0.000226,219,17
0.000136,219,17
0.000182,219,17
0.000129,219,17
0.000133,219,17
0.000081,219,17
0.000080,219,17
0.000079,219,17
0.000126,219,17
0.000080,219,17
0.000079,219,17
0.000079,219,17
0.000083,219,17
0.000080,219,17
0.000081,219,17
0.000081,219,17
0.000082,219,17
0.000080,219,17
0.000078,219,17
0.000079,219,17
0.000127,219,17
0.000222,219,17
0.000201,219,17
0.000087,219,17
0.000134,219,17
0.000675,219,17
0.000143,219,17
0.000154,219,17
0.000175,219,17
0.000149,219,17
0.000153,219,17
0.000139,219,17
0.000155,219,17
0.000212,219,17
0.000240,219,17
0.000084,219,17
0.000185,219,17
0.000126,219,17
0.000081,219,17
0.000080,219,17
0.000080,219,17
0.000079,219,17
0.000079,219,17
0.000080,219,17
0.000079,219,17
0.000096,219,17
0.000085,219,17
0.000081,219,17
0.000081,219,17
0.000081,219,17
0.000136,219,17
0.000100,219,17
0.000098,219,17
0.000086,219,17
0.000086,219,17
0.000382,219,17
0.000187,219,17
0.000186,219,17
0.000206,219,17
0.000226,219,17
0.000240,219,17
0.000179,219,17
0.000134,219,17
0.000132,219,17
0.000080,219,17
0.000079,219,17
0.000263,219,17
0.000233,219,17
0.000139,219,17
0.000147,219,17
0.000099,219,17
0.000085,219,17
0.000086,219,17
0.000146,219,17
0.000138,219,17
0.000187,219,17
0.000135,219,17
0.000084,219,17
0.000081,219,17
0.000078,219,17
0.000078,219,17
0.000076,219,17
0.000077,219,17
0.000076,219,17
0.000082,219,17
0.000564,219,17
0.000218,219,17
0.000215,219,17
0.000233,219,17
0.000130,219,17
0.000084,219,17
0.000133,219,17
0.000139,219,17
0.000083,219,17
0.000082,219,17
0.000082,219,17
0.000081,219,17
0.000134,219,17
0.000081,219,17
0.000158,219,17
0.000177,219,17
0.000125,219,17
0.000080,219,17
0.000079,219,17
0.000078,219,17
0.000077,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000079,219,17
0.000079,219,17
0.000078,219,17
0.000078,219,17
0.000079,219,17
0.000577,219,17
0.000088,219,17
0.000179,219,17
0.000189,219,17
0.000195,219,17
0.000278,219,17
0.000181,219,17
0.000124,219,17
0.000131,219,17
0.000081,219,17
0.000168,219,17
0.000081,219,17
0.000138,219,17
0.000082,219,17
0.000127,219,17
0.000081,219,17
0.000080,219,17
0.000079,219,17
0.000078,219,17
0.000078,219,17
0.000077,219,17
0.000078,219,17
0.000077,219,17
0.000094,219,17
0.000084,219,17
0.000081,219,17
0.000080,219,17
0.000079,219,17
0.000079,219,17
0.000079,219,17
0.000882,219,17
0.000168,219,17
0.000180,219,17
0.000247,219,17
0.000261,219,17
0.000280,219,17
0.000148,219,17
0.000207,219,17
0.000189,219,17
0.000086,219,17
0.000138,219,17
0.000089,219,17
0.000145,219,17
0.000083,219,17
0.000083,219,17
0.000081,219,17
0.000080,219,17
0.000082,219,17
0.000080,219,17
0.000081,219,17
0.000131,219,17
0.000082,219,17
0.000131,219,17
0.000081,219,17
0.000130,219,17
0.000083,219,17
0.000080,219,17
0.000080,219,17
0.000129,219,17
0.000082,219,17
0.000625,219,17
0.000141,219,17
0.000182,219,17
0.000127,219,17
0.000215,219,17
0.000418,219,17
0.000207,219,17
0.000143,219,17
0.000137,219,17
0.000132,219,17
0.000082,219,17
0.000081,219,17
0.000082,219,17
0.000082,219,17
0.000080,219,17
0.000080,219,17
0.000254,219,17
0.000230,219,17
0.000139,219,17
0.000098,219,17
0.000098,219,17
0.000086,219,17
0.000086,219,17
0.000085,219,17
0.000103,219,17
0.000090,219,17
0.000087,219,17
0.000086,219,17
0.000086,219,17
0.000167,219,17
0.000633,219,17
0.000133,219,17
0.000179,219,17
0.000176,219,17
0.000186,219,17
0.000419,219,17
0.000198,219,17
0.000134,219,17
0.000132,219,17
0.000137,219,17
0.000082,219,17
0.000080,219,17
0.000083,219,17
0.000084,219,17
0.000079,219,17
0.000078,219,17
0.000079,219,17
0.000078,219,17
0.000125,219,17
0.000080,219,17
0.000078,219,17
0.000261,219,17
0.000188,219,17
0.000139,219,17
0.000101,219,17
0.000100,219,17
0.000089,219,17
0.000088,219,17
0.000146,219,17
0.000089,219,17
0.000635,219,17
0.000092,219,17
0.000084,219,17
0.000159,219,17
0.000224,219,17
0.000298,219,17
0.000136,219,17
0.000085,219,17
0.000082,219,17
0.000083,219,17
0.000079,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000079,219,17
0.000079,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000077,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000078,219,17
0.000077,219,17
0.000077,219,17
0.000127,219,17
0.000080,219,17
0.000636,219,17
0.000133,219,17
0.000111,219,17
0.000209,219,17
0.000223,219,17
0.000272,219,17
0.000251,219,17
0.000086,219,17
0.000151,219,17
0.000167,219,17
0.000083,219,17
0.000081,219,17
0.000091,219,17
0.000081,219,17
0.000078,219,17
0.000078,219,17
0.000077,219,17
0.000077,219,17
0.000078,219,17
0.000130,219,17
0.000078,219,17
0.000078,219,17
0.000120,219,17
0.000078,219,17
0.000076,219,17
0.000078,219,17
0.000077,219,17
0.000077,219,17
0.000076,219,17
0.000077,219,17
0.000599,219,17
0.000144,219,17
0.000188,219,17
0.000197,219,17
0.000234,219,17
0.000266,219,17
0.000086,219,17
0.000133,219,17
0.000131,219,17
0.000132,219,17
0.000081,219,17
0.000080,219,17
0.000137,219,17
0.000080,219,17
0.000080,219,17
0.000127,219,17
0.000097,219,17
0.000090,219,17
0.000081,219,17
0.000078,219,17
0.000078,219,17
0.000077,219,17
0.000077,219,17
0.000078,219,17
0.000077,219,17
0.000093,219,17
0.000082,219,17
0.000081,219,17
0.000080,219,17
0.000079,219,17
0.000686,219,17
0.000144,219,17
0.000137,219,17
0.000163,219,17
0.000155,219,17
0.000269,219,17
0.000235,219,17
0.000085,219,17
0.000129,219,17
0.000081,219,17
0.000080,219,17
0.000079,219,17
0.000256,219,17
0.000233,219,17
0.000159,219,17
0.000105,219,17
0.000102,219,17
0.000089,219,17
0.000112,219,17
0.000094,219,17
0.000088,219,17
0.000087,219,17
0.000101,219,17
0.000091,219,17
0.000089,219,17
0.000087,219,17
0.000088,219,17
0.000085,219,17
0.000082,219,17
0.000081,219,17
0.000630,219,17
0.000090,219,17
0.000084,219,17
0.000134,219,17
0.000157,219,17
0.000270,219,17
0.000221,219,17
0.000083,219,17
0.000081,219,17
0.000080,219,17
